Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Influenza and pneumonia,Females,Sydney LHD,14/15,261.7,244,280.4
Influenza and pneumonia,Females,Sydney LHD,15/16,260.9,243.4,279.3
Influenza and pneumonia,Females,Sydney LHD,16/17,282.3,264.4,301.1
Influenza and pneumonia,Females,Sydney LHD,17/18,324.8,305.8,344.6
Influenza and pneumonia,Females,Sydney LHD,18/19,289.6,271.6,308.5
Influenza and pneumonia,Females,Sydney LHD,19/20,310.8,292.3,330.3
Influenza and pneumonia,Females,Sydney LHD,20/21,183.5,169.2,198.8
Influenza and pneumonia,Females,Sydney LHD,21/22,304,285.8,323
Influenza and pneumonia,Females,South Western Sydney LHD,01/02,218.9,204.2,234.3
Influenza and pneumonia,Females,South Western Sydney LHD,02/03,249.7,234.1,266.2
Influenza and pneumonia,Females,South Western Sydney LHD,03/04,252.7,237,269.1
Influenza and pneumonia,Females,South Western Sydney LHD,04/05,237.5,222.4,253.3
Influenza and pneumonia,Females,South Western Sydney LHD,05/06,234.8,220,250.3
Influenza and pneumonia,Females,South Western Sydney LHD,06/07,218,203.9,232.7
Influenza and pneumonia,Females,South Western Sydney LHD,07/08,248,233.1,263.5
Influenza and pneumonia,Females,South Western Sydney LHD,08/09,218.1,204.3,232.6
Influenza and pneumonia,Females,South Western Sydney LHD,09/10,236.4,222.2,251.2
Influenza and pneumonia,Females,South Western Sydney LHD,10/11,230.8,216.9,245.2
Influenza and pneumonia,Females,South Western Sydney LHD,11/12,268.7,253.8,284.2
Influenza and pneumonia,Females,South Western Sydney LHD,12/13,236.1,222.3,250.5
Influenza and pneumonia,Females,South Western Sydney LHD,13/14,237.2,223.6,251.5
Influenza and pneumonia,Females,South Western Sydney LHD,14/15,297.4,282.3,313.2
Influenza and pneumonia,Females,South Western Sydney LHD,15/16,309.1,293.9,325
Influenza and pneumonia,Females,South Western Sydney LHD,16/17,328.7,313.1,344.8
Influenza and pneumonia,Females,South Western Sydney LHD,17/18,379.6,363.2,396.6
Influenza and pneumonia,Females,South Western Sydney LHD,18/19,359.2,343.4,375.6
Influenza and pneumonia,Females,South Western Sydney LHD,19/20,327.1,312.1,342.5
Influenza and pneumonia,Females,South Western Sydney LHD,20/21,175,164.3,186.2
Influenza and pneumonia,Females,South Western Sydney LHD,21/22,503.4,485,522.3
Influenza and pneumonia,Females,South Eastern Sydney LHD,01/02,210.7,197,225.2
Influenza and pneumonia,Females,South Eastern Sydney LHD,02/03,228.4,214,243.4
Influenza and pneumonia,Females,South Eastern Sydney LHD,03/04,224.7,210.6,239.5
Influenza and pneumonia,Females,South Eastern Sydney LHD,04/05,207.4,194,221.5
Influenza and pneumonia,Females,South Eastern Sydney LHD,05/06,188.8,176,202.3
Influenza and pneumonia,Females,South Eastern Sydney LHD,06/07,183.8,171.4,196.8
Influenza and pneumonia,Females,South Eastern Sydney LHD,07/08,215.1,201.7,229.1
Influenza and pneumonia,Females,South Eastern Sydney LHD,08/09,186.5,174.3,199.4
Influenza and pneumonia,Females,South Eastern Sydney LHD,09/10,201.4,188.6,214.9
Influenza and pneumonia,Females,South Eastern Sydney LHD,10/11,195.9,183.5,209
Influenza and pneumonia,Females,South Eastern Sydney LHD,11/12,223.8,210.5,237.7
Influenza and pneumonia,Females,South Eastern Sydney LHD,12/13,193.4,181.3,206
Influenza and pneumonia,Females,South Eastern Sydney LHD,13/14,194.7,182.7,207.4
Influenza and pneumonia,Females,South Eastern Sydney LHD,14/15,250.7,237.1,265
Influenza and pneumonia,Females,South Eastern Sydney LHD,15/16,230.2,217.1,243.8
Influenza and pneumonia,Females,South Eastern Sydney LHD,16/17,246.4,233.2,260.2
Influenza and pneumonia,Females,South Eastern Sydney LHD,17/18,299.9,285.3,315.2
Influenza and pneumonia,Females,South Eastern Sydney LHD,18/19,319.3,304,335.2
Influenza and pneumonia,Females,South Eastern Sydney LHD,19/20,302.4,287.6,317.8
Influenza and pneumonia,Females,South Eastern Sydney LHD,20/21,136.7,126.7,147.3
Influenza and pneumonia,Females,South Eastern Sydney LHD,21/22,269.8,255.6,284.6
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,01/02,198.4,179.1,219.3
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,02/03,179.1,161.1,198.7
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,03/04,214.2,194.3,235.7
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,04/05,225.6,205.2,247.6
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,05/06,221.3,201.3,242.7
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,06/07,186.7,168.6,206.3
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,07/08,196.6,178,216.5
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,08/09,247.5,227,269.5
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,09/10,264.3,242.9,287
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,10/11,249.2,229.1,270.6
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,11/12,254.5,234.3,276
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,12/13,269,249,290.4
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,13/14,259.8,240.1,280.8
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,14/15,313.6,291.6,336.8
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,15/16,296.9,275.7,319.5
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,16/17,281.1,260.9,302.6
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,17/18,374.1,350.8,398.7
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,18/19,343,321,366.3
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,19/20,343.6,321.3,367.1
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,20/21,191.2,174.7,208.8
Influenza and pneumonia,Females,Illawarra Shoalhaven LHD,21/22,320.9,299.1,343.9
Influenza and pneumonia,Females,Western Sydney LHD,01/02,226.2,210.4,242.9
Influenza and pneumonia,Females,Western Sydney LHD,02/03,213.3,198.1,229.4
Influenza and pneumonia,Females,Western Sydney LHD,03/04,235.2,219.4,251.8
Influenza and pneumonia,Females,Western Sydney LHD,04/05,224.3,208.9,240.5
Influenza and pneumonia,Females,Western Sydney LHD,05/06,215.1,200.2,230.8
Influenza and pneumonia,Females,Western Sydney LHD,06/07,222.6,207.6,238.5
Influenza and pneumonia,Females,Western Sydney LHD,07/08,223.2,208.4,238.7
Influenza and pneumonia,Females,Western Sydney LHD,08/09,235.2,220.1,251.2
Influenza and pneumonia,Females,Western Sydney LHD,09/10,222.7,208.3,237.8
Influenza and pneumonia,Females,Western Sydney LHD,10/11,238.4,223.6,253.9
Influenza and pneumonia,Females,Western Sydney LHD,11/12,254.7,239.7,270.5
Influenza and pneumonia,Females,Western Sydney LHD,12/13,242.6,228,257.8
Influenza and pneumonia,Females,Western Sydney LHD,13/14,262.5,247.5,278.2
Influenza and pneumonia,Females,Western Sydney LHD,14/15,302,286.1,318.6
Influenza and pneumonia,Females,Western Sydney LHD,15/16,297.5,281.9,313.7
Influenza and pneumonia,Females,Western Sydney LHD,16/17,292.6,277.2,308.5
Influenza and pneumonia,Females,Western Sydney LHD,17/18,352.9,336.3,370.1
Influenza and pneumonia,Females,Western Sydney LHD,18/19,365.4,348.8,382.6
Influenza and pneumonia,Females,Western Sydney LHD,19/20,316.1,300.8,331.9
Influenza and pneumonia,Females,Western Sydney LHD,20/21,162.9,152.1,174.2
Influenza and pneumonia,Females,Western Sydney LHD,21/22,410.9,393.8,428.5
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,01/02,263.9,238.9,290.7
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,02/03,293.1,267.1,320.9
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,03/04,290.7,264.9,318.4
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,04/05,276,250.8,303
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,05/06,253.4,229.5,279.2
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,06/07,263.3,239.1,289.2
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,07/08,320.6,294.1,348.8
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,08/09,251.5,228.2,276.4
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,09/10,244.1,221.4,268.6
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,10/11,312.5,286.9,339.7
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,11/12,294.6,270,320.8
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,12/13,268.4,245.2,293.2
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,13/14,274.9,251.7,299.7
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,14/15,320.3,295.7,346.5
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,15/16,325.9,300.8,352.5
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,16/17,301.1,277.5,326.1
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,17/18,387.5,360.9,415.7
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,18/19,371.4,345.4,398.9
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,19/20,354.6,329.7,381
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,20/21,181.4,163.9,200.4
Influenza and pneumonia,Females,Nepean Blue Mountains LHD,21/22,303.3,280.1,327.8
Influenza and pneumonia,Females,Northern Sydney LHD,01/02,186.8,174.2,200.1
Influenza and pneumonia,Females,Northern Sydney LHD,02/03,179.8,167.5,192.7
Influenza and pneumonia,Females,Northern Sydney LHD,03/04,204.1,191,218
Influenza and pneumonia,Females,Northern Sydney LHD,04/05,199.4,186.6,213
Influenza and pneumonia,Females,Northern Sydney LHD,05/06,191.7,179.3,204.9
Influenza and pneumonia,Females,Northern Sydney LHD,06/07,164.1,152.7,176.2
Influenza and pneumonia,Females,Northern Sydney LHD,07/08,197.3,184.9,210.4
Influenza and pneumonia,Females,Northern Sydney LHD,08/09,208.1,195.3,221.6
Influenza and pneumonia,Females,Northern Sydney LHD,09/10,200.7,188.2,213.8
Influenza and pneumonia,Females,Northern Sydney LHD,10/11,217.9,205,231.5
Influenza and pneumonia,Females,Northern Sydney LHD,11/12,237.6,224.2,251.6
Influenza and pneumonia,Females,Northern Sydney LHD,12/13,199.5,187.5,212.1
Influenza and pneumonia,Females,Northern Sydney LHD,13/14,197.6,185.7,210.2
Influenza and pneumonia,Females,Northern Sydney LHD,14/15,264.6,250.8,279
Influenza and pneumonia,Females,Northern Sydney LHD,15/16,274.2,260.3,288.7
Influenza and pneumonia,Females,Northern Sydney LHD,16/17,262,248.7,276
Influenza and pneumonia,Females,Northern Sydney LHD,17/18,306.8,292.4,321.8
Influenza and pneumonia,Females,Northern Sydney LHD,18/19,304.1,289.5,319.3
Influenza and pneumonia,Females,Northern Sydney LHD,19/20,291.4,277.2,306.2
Influenza and pneumonia,Females,Northern Sydney LHD,20/21,137.1,127.3,147.4
Influenza and pneumonia,Females,Northern Sydney LHD,21/22,196.5,184.8,208.7
Influenza and pneumonia,Females,Central Coast LHD,01/02,198.1,177.9,220
Influenza and pneumonia,Females,Central Coast LHD,02/03,213.2,192.4,235.8
Influenza and pneumonia,Females,Central Coast LHD,03/04,217.8,196.7,240.5
Influenza and pneumonia,Females,Central Coast LHD,04/05,190.7,171.1,212.1
Influenza and pneumonia,Females,Central Coast LHD,05/06,208.5,187.8,230.9
Influenza and pneumonia,Females,Central Coast LHD,06/07,215.2,194.3,237.8
Influenza and pneumonia,Females,Central Coast LHD,07/08,198,178.5,219.2
Influenza and pneumonia,Females,Central Coast LHD,08/09,241.2,219.4,264.6
Influenza and pneumonia,Females,Central Coast LHD,09/10,221.4,200.5,243.9
Influenza and pneumonia,Females,Central Coast LHD,10/11,251.1,229.2,274.6
Influenza and pneumonia,Females,Central Coast LHD,11/12,241.4,220.3,264.1
Influenza and pneumonia,Females,Central Coast LHD,12/13,217.2,197.2,238.8
Influenza and pneumonia,Females,Central Coast LHD,13/14,206.7,188,226.9
Influenza and pneumonia,Females,Central Coast LHD,14/15,269,246.7,292.8
Influenza and pneumonia,Females,Central Coast LHD,15/16,299.2,275.7,324.2
Influenza and pneumonia,Females,Central Coast LHD,16/17,260.2,239.1,282.7
Influenza and pneumonia,Females,Central Coast LHD,17/18,343.2,318.4,369.5
Influenza and pneumonia,Females,Central Coast LHD,18/19,338.3,313.7,364.4
Influenza and pneumonia,Females,Central Coast LHD,19/20,333.2,309.1,358.8
Influenza and pneumonia,Females,Central Coast LHD,20/21,181.6,163.8,200.8
Influenza and pneumonia,Females,Central Coast LHD,21/22,247.2,226.5,269.3
Influenza and pneumonia,Females,Hunter New England LHD,01/02,249.6,235.2,264.6
Influenza and pneumonia,Females,Hunter New England LHD,02/03,277.4,262.4,293
Influenza and pneumonia,Females,Hunter New England LHD,03/04,273.1,258.2,288.6
Influenza and pneumonia,Females,Hunter New England LHD,04/05,272.5,257.7,288
Influenza and pneumonia,Females,Hunter New England LHD,05/06,238.6,224.8,253
Influenza and pneumonia,Females,Hunter New England LHD,06/07,227.3,213.8,241.5
Influenza and pneumonia,Females,Hunter New England LHD,07/08,265.9,251.5,281
Influenza and pneumonia,Females,Hunter New England LHD,08/09,229.7,216.5,243.6
Influenza and pneumonia,Females,Hunter New England LHD,09/10,248.2,234.4,262.6
Influenza and pneumonia,Females,Hunter New England LHD,10/11,270.2,255.9,285
Influenza and pneumonia,Females,Hunter New England LHD,11/12,262.2,248.1,276.9
Influenza and pneumonia,Females,Hunter New England LHD,12/13,228.4,215.6,241.7
Influenza and pneumonia,Females,Hunter New England LHD,13/14,240.2,227.2,253.8
Influenza and pneumonia,Females,Hunter New England LHD,14/15,317,302.1,332.5
Influenza and pneumonia,Females,Hunter New England LHD,15/16,311.8,297,327.1
Influenza and pneumonia,Females,Hunter New England LHD,16/17,344.4,329.1,360.3
Influenza and pneumonia,Females,Hunter New England LHD,17/18,397.9,381.5,414.9
Influenza and pneumonia,Females,Hunter New England LHD,18/19,341.2,325.9,357
Influenza and pneumonia,Females,Hunter New England LHD,19/20,324.7,310.1,339.9
Influenza and pneumonia,Females,Hunter New England LHD,20/21,188.6,177.7,200.1
Influenza and pneumonia,Females,Hunter New England LHD,21/22,232.8,220.5,245.7
Influenza and pneumonia,Females,Northern NSW LHD,01/02,288.3,260.9,317.8
Influenza and pneumonia,Females,Northern NSW LHD,02/03,318.4,290,348.8
Influenza and pneumonia,Females,Northern NSW LHD,03/04,257,232.1,284
Influenza and pneumonia,Females,Northern NSW LHD,04/05,242.2,217.5,269.1
Influenza and pneumonia,Females,Northern NSW LHD,05/06,251.2,226.6,277.8
Influenza and pneumonia,Females,Northern NSW LHD,06/07,235.6,211.6,261.7
Influenza and pneumonia,Females,Northern NSW LHD,07/08,278.8,253,306.6
Influenza and pneumonia,Females,Northern NSW LHD,08/09,291.2,264.8,319.5
Influenza and pneumonia,Females,Northern NSW LHD,09/10,265.5,240.5,292.5
Influenza and pneumonia,Females,Northern NSW LHD,10/11,233.1,209.7,258.4
Influenza and pneumonia,Females,Northern NSW LHD,11/12,269.2,244.4,295.9
Influenza and pneumonia,Females,Northern NSW LHD,12/13,245.6,222.5,270.6
Influenza and pneumonia,Females,Northern NSW LHD,13/14,224.4,202.3,248.4
Influenza and pneumonia,Females,Northern NSW LHD,14/15,291.9,266.4,319.1
Influenza and pneumonia,Females,Northern NSW LHD,15/16,303.2,277,331.2
Influenza and pneumonia,Females,Northern NSW LHD,16/17,273.6,249.9,299.1
Influenza and pneumonia,Females,Northern NSW LHD,17/18,360.3,332.9,389.4
Influenza and pneumonia,Females,Northern NSW LHD,18/19,344.7,316.9,374.5
Influenza and pneumonia,Females,Northern NSW LHD,19/20,384.9,356,415.6
Influenza and pneumonia,Females,Northern NSW LHD,20/21,184.8,165.4,206
Influenza and pneumonia,Females,Northern NSW LHD,21/22,270.3,246.4,295.8
Influenza and pneumonia,Females,Mid North Coast LHD,01/02,301.8,268.9,337.7
Influenza and pneumonia,Females,Mid North Coast LHD,02/03,332.7,298.6,369.8
Influenza and pneumonia,Females,Mid North Coast LHD,03/04,365,329.3,403.6
Influenza and pneumonia,Females,Mid North Coast LHD,04/05,337.4,302.6,375.2
Influenza and pneumonia,Females,Mid North Coast LHD,05/06,280.8,249.9,314.6
Influenza and pneumonia,Females,Mid North Coast LHD,06/07,278.4,247.7,311.9
Influenza and pneumonia,Females,Mid North Coast LHD,07/08,339.7,306,376.2
Influenza and pneumonia,Females,Mid North Coast LHD,08/09,357.1,323.2,393.7
Influenza and pneumonia,Females,Mid North Coast LHD,09/10,319,286.9,353.8
Influenza and pneumonia,Females,Mid North Coast LHD,10/11,292.9,263.1,325.3
Influenza and pneumonia,Females,Mid North Coast LHD,11/12,300.6,269.7,334.1
Influenza and pneumonia,Females,Mid North Coast LHD,12/13,329.4,298.8,362.4
Influenza and pneumonia,Females,Mid North Coast LHD,13/14,277.9,251,307.2
Influenza and pneumonia,Females,Mid North Coast LHD,14/15,342.3,311.2,375.9
Influenza and pneumonia,Females,Mid North Coast LHD,15/16,357,324.5,391.9
Influenza and pneumonia,Females,Mid North Coast LHD,16/17,298.1,269.5,329.1
Influenza and pneumonia,Females,Mid North Coast LHD,17/18,355.3,324.3,388.6
Influenza and pneumonia,Females,Mid North Coast LHD,18/19,342,311.3,374.9
Influenza and pneumonia,Females,Mid North Coast LHD,19/20,340.8,310.3,373.6
Influenza and pneumonia,Females,Mid North Coast LHD,20/21,242,216.5,269.9
Influenza and pneumonia,Females,Mid North Coast LHD,21/22,293.6,264.3,325.4
Influenza and pneumonia,Females,Southern NSW LHD,01/02,271.7,239.2,307.4
Influenza and pneumonia,Females,Southern NSW LHD,02/03,299.9,266.2,336.8
Influenza and pneumonia,Females,Southern NSW LHD,03/04,292.5,259.1,329.1
Influenza and pneumonia,Females,Southern NSW LHD,04/05,275.5,243.6,310.5
Influenza and pneumonia,Females,Southern NSW LHD,05/06,238.2,208.7,270.9
Influenza and pneumonia,Females,Southern NSW LHD,06/07,249.4,220.1,281.7
Influenza and pneumonia,Females,Southern NSW LHD,07/08,303.6,270.9,339.2
Influenza and pneumonia,Females,Southern NSW LHD,08/09,317,284.2,352.6
Influenza and pneumonia,Females,Southern NSW LHD,09/10,299.7,268.1,334.2
Influenza and pneumonia,Females,Southern NSW LHD,10/11,395.2,358.7,434.5
Influenza and pneumonia,Females,Southern NSW LHD,11/12,312.5,280.5,347.3
Influenza and pneumonia,Females,Southern NSW LHD,12/13,296.5,266.1,329.5
Influenza and pneumonia,Females,Southern NSW LHD,13/14,278.1,248.4,310.4
Influenza and pneumonia,Females,Southern NSW LHD,14/15,315.1,283.5,349.4
Influenza and pneumonia,Females,Southern NSW LHD,15/16,347.7,313.8,384.3
Influenza and pneumonia,Females,Southern NSW LHD,16/17,391.4,357.2,428.1
Influenza and pneumonia,Females,Southern NSW LHD,17/18,437.9,401.4,477
Influenza and pneumonia,Females,Southern NSW LHD,18/19,380.4,345.6,417.7
Influenza and pneumonia,Females,Southern NSW LHD,19/20,344.8,313.4,378.6
Influenza and pneumonia,Females,Southern NSW LHD,20/21,237.7,212.4,265.3
Influenza and pneumonia,Females,Southern NSW LHD,21/22,297.6,268.2,329.5
Influenza and pneumonia,Females,Murrumbidgee LHD,01/02,332.3,301.6,365.3
Influenza and pneumonia,Females,Murrumbidgee LHD,02/03,368,335.7,402.5
Influenza and pneumonia,Females,Murrumbidgee LHD,03/04,401.5,367.2,438.1
Influenza and pneumonia,Females,Murrumbidgee LHD,04/05,369.5,336.9,404.5
Influenza and pneumonia,Females,Murrumbidgee LHD,05/06,357.2,325.7,391.1
Influenza and pneumonia,Females,Murrumbidgee LHD,06/07,326.2,296,358.7
Influenza and pneumonia,Females,Murrumbidgee LHD,07/08,401.7,368,437.7
Influenza and pneumonia,Females,Murrumbidgee LHD,08/09,374.6,342.2,409.4
Influenza and pneumonia,Females,Murrumbidgee LHD,09/10,352.8,321.5,386.4
Influenza and pneumonia,Females,Murrumbidgee LHD,10/11,432.9,397.7,470.4
Influenza and pneumonia,Females,Murrumbidgee LHD,11/12,345.9,315,379.1
Influenza and pneumonia,Females,Murrumbidgee LHD,12/13,340.5,310.7,372.6
Influenza and pneumonia,Females,Murrumbidgee LHD,13/14,342.3,312.7,374.1
Influenza and pneumonia,Females,Murrumbidgee LHD,14/15,403.1,370.7,437.6
Influenza and pneumonia,Females,Murrumbidgee LHD,15/16,436.5,402.4,472.9
Influenza and pneumonia,Females,Murrumbidgee LHD,16/17,470.1,434.9,507.5
Influenza and pneumonia,Females,Murrumbidgee LHD,17/18,498.9,463.1,536.9
Influenza and pneumonia,Females,Murrumbidgee LHD,18/19,489.7,454,527.5
Influenza and pneumonia,Females,Murrumbidgee LHD,19/20,479.1,444,516.3
Influenza and pneumonia,Females,Murrumbidgee LHD,20/21,229.7,206.1,255.4
Influenza and pneumonia,Females,Murrumbidgee LHD,21/22,339.8,310.4,371.4
Influenza and pneumonia,Females,Western NSW LHD,01/02,438.9,405,474.8
