"Respiratory disease hospitalisations by Disease type, Sex and LHD"
"Disease type","Sex","LHD","Period","Rate per 100,000 population","LL 95% CI","UL 95% CI"
"Influenza and pneumonia","Males","All LHDs","10/11","324.3","318.5","330.3"
"Influenza and pneumonia","Males","All LHDs","11/12","345.4","339.4","351.5"
"Influenza and pneumonia","Males","All LHDs","12/13","312.6","307.0","318.3"
"Influenza and pneumonia","Males","All LHDs","13/14","314.1","308.5","319.8"
"Influenza and pneumonia","Males","All LHDs","14/15","363.9","357.9","369.9"
"Influenza and pneumonia","Males","All LHDs","15/16","376.8","370.8","382.9"
"Influenza and pneumonia","Males","All LHDs","16/17","378.6","372.7","384.6"
"Influenza and pneumonia","Males","All LHDs","17/18","434.2","427.9","440.5"
"Influenza and pneumonia","Males","All LHDs","18/19","411.0","404.9","417.1"
"Influenza and pneumonia","Males","All LHDs","19/20","385.6","379.8","391.5"
"Influenza and pneumonia","Males","All LHDs","20/21","238.5","234.0","243.1"
"Influenza and pneumonia","Males","All LHDs","21/22","419.1","413.2","425.2"
"Influenza and pneumonia","Females","Sydney LHD","01/02","222.3","204.1","241.7"
"Influenza and pneumonia","Females","Sydney LHD","02/03","219.4","201.6","238.5"
"Influenza and pneumonia","Females","Sydney LHD","03/04","221.1","203.2","240.2"
"Influenza and pneumonia","Females","Sydney LHD","04/05","214.7","197.4","233.2"
"Influenza and pneumonia","Females","Sydney LHD","05/06","201.1","184.0","219.2"
"Influenza and pneumonia","Females","Sydney LHD","06/07","184.1","168.3","201.0"
"Influenza and pneumonia","Females","Sydney LHD","07/08","213.0","196.1","231.0"
"Influenza and pneumonia","Females","Sydney LHD","08/09","193.2","177.3","210.2"
"Influenza and pneumonia","Females","Sydney LHD","09/10","202.8","186.3","220.4"
"Influenza and pneumonia","Females","Sydney LHD","10/11","220.1","203.3","238.0"
"Influenza and pneumonia","Females","Sydney LHD","11/12","220.5","203.9","238.1"
"Influenza and pneumonia","Females","Sydney LHD","12/13","198.3","182.8","214.8"
"Influenza and pneumonia","Females","Sydney LHD","13/14","203.5","187.9","220.1"
"Influenza and pneumonia","Females","Sydney LHD","14/15","261.7","244.0","280.4"
"Influenza and pneumonia","Females","Sydney LHD","15/16","260.9","243.4","279.3"
"Influenza and pneumonia","Females","Sydney LHD","16/17","282.3","264.4","301.1"
"Influenza and pneumonia","Females","Sydney LHD","17/18","324.8","305.8","344.6"
"Influenza and pneumonia","Females","Sydney LHD","18/19","289.6","271.6","308.5"
"Influenza and pneumonia","Females","Sydney LHD","19/20","310.8","292.3","330.3"
"Influenza and pneumonia","Females","Sydney LHD","20/21","183.5","169.2","198.8"
"Influenza and pneumonia","Females","Sydney LHD","21/22","304.0","285.8","323.0"
"Influenza and pneumonia","Females","South Western Sydney LHD","01/02","218.9","204.2","234.3"
"Influenza and pneumonia","Females","South Western Sydney LHD","02/03","249.7","234.1","266.2"
"Influenza and pneumonia","Females","South Western Sydney LHD","03/04","252.7","237.0","269.1"
"Influenza and pneumonia","Females","South Western Sydney LHD","04/05","237.5","222.4","253.3"
"Influenza and pneumonia","Females","South Western Sydney LHD","05/06","234.8","220.0","250.3"
"Influenza and pneumonia","Females","South Western Sydney LHD","06/07","218.0","203.9","232.7"
"Influenza and pneumonia","Females","South Western Sydney LHD","07/08","248.0","233.1","263.5"
"Influenza and pneumonia","Females","South Western Sydney LHD","08/09","218.1","204.3","232.6"
"Influenza and pneumonia","Females","South Western Sydney LHD","09/10","236.4","222.2","251.2"
"Influenza and pneumonia","Females","South Western Sydney LHD","10/11","230.8","216.9","245.2"
"Influenza and pneumonia","Females","South Western Sydney LHD","11/12","268.7","253.8","284.2"
"Influenza and pneumonia","Females","South Western Sydney LHD","12/13","236.1","222.3","250.5"
"Influenza and pneumonia","Females","South Western Sydney LHD","13/14","237.2","223.6","251.5"
"Influenza and pneumonia","Females","South Western Sydney LHD","14/15","297.4","282.3","313.2"
"Influenza and pneumonia","Females","South Western Sydney LHD","15/16","309.1","293.9","325.0"
"Influenza and pneumonia","Females","South Western Sydney LHD","16/17","328.7","313.1","344.8"
"Influenza and pneumonia","Females","South Western Sydney LHD","17/18","379.6","363.2","396.6"
"Influenza and pneumonia","Females","South Western Sydney LHD","18/19","359.2","343.4","375.6"
"Influenza and pneumonia","Females","South Western Sydney LHD","19/20","327.1","312.1","342.5"
"Influenza and pneumonia","Females","South Western Sydney LHD","20/21","175.0","164.3","186.2"
"Influenza and pneumonia","Females","South Western Sydney LHD","21/22","503.4","485.0","522.3"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","01/02","210.7","197.0","225.2"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","02/03","228.4","214.0","243.4"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","03/04","224.7","210.6","239.5"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","04/05","207.4","194.0","221.5"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","05/06","188.8","176.0","202.3"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","06/07","183.8","171.4","196.8"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","07/08","215.1","201.7","229.1"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","08/09","186.5","174.3","199.4"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","09/10","201.4","188.6","214.9"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","10/11","195.9","183.5","209.0"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","11/12","223.8","210.5","237.7"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","12/13","193.4","181.3","206.0"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","13/14","194.7","182.7","207.4"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","14/15","250.7","237.1","265.0"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","15/16","230.2","217.1","243.8"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","16/17","246.4","233.2","260.2"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","17/18","299.9","285.3","315.2"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","18/19","319.3","304.0","335.2"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","19/20","302.4","287.6","317.8"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","20/21","136.7","126.7","147.3"
"Influenza and pneumonia","Females","South Eastern Sydney LHD","21/22","269.8","255.6","284.6"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","01/02","198.4","179.1","219.3"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","02/03","179.1","161.1","198.7"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","03/04","214.2","194.3","235.7"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","04/05","225.6","205.2","247.6"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","05/06","221.3","201.3","242.7"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","06/07","186.7","168.6","206.3"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","07/08","196.6","178.0","216.5"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","08/09","247.5","227.0","269.5"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","09/10","264.3","242.9","287.0"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","10/11","249.2","229.1","270.6"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","11/12","254.5","234.3","276.0"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","12/13","269.0","249.0","290.4"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","13/14","259.8","240.1","280.8"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","14/15","313.6","291.6","336.8"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","15/16","296.9","275.7","319.5"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","16/17","281.1","260.9","302.6"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","17/18","374.1","350.8","398.7"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","18/19","343.0","321.0","366.3"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","19/20","343.6","321.3","367.1"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","20/21","191.2","174.7","208.8"
"Influenza and pneumonia","Females","Illawarra Shoalhaven LHD","21/22","320.9","299.1","343.9"
"Influenza and pneumonia","Females","Western Sydney LHD","01/02","226.2","210.4","242.9"
"Influenza and pneumonia","Females","Western Sydney LHD","02/03","213.3","198.1","229.4"
"Influenza and pneumonia","Females","Western Sydney LHD","03/04","235.2","219.4","251.8"
"Influenza and pneumonia","Females","Western Sydney LHD","04/05","224.3","208.9","240.5"
"Influenza and pneumonia","Females","Western Sydney LHD","05/06","215.1","200.2","230.8"
"Influenza and pneumonia","Females","Western Sydney LHD","06/07","222.6","207.6","238.5"
"Influenza and pneumonia","Females","Western Sydney LHD","07/08","223.2","208.4","238.7"
"Influenza and pneumonia","Females","Western Sydney LHD","08/09","235.2","220.1","251.2"
"Influenza and pneumonia","Females","Western Sydney LHD","09/10","222.7","208.3","237.8"
"Influenza and pneumonia","Females","Western Sydney LHD","10/11","238.4","223.6","253.9"
"Influenza and pneumonia","Females","Western Sydney LHD","11/12","254.7","239.7","270.5"
"Influenza and pneumonia","Females","Western Sydney LHD","12/13","242.6","228.0","257.8"
"Influenza and pneumonia","Females","Western Sydney LHD","13/14","262.5","247.5","278.2"
"Influenza and pneumonia","Females","Western Sydney LHD","14/15","302.0","286.1","318.6"
"Influenza and pneumonia","Females","Western Sydney LHD","15/16","297.5","281.9","313.7"
"Influenza and pneumonia","Females","Western Sydney LHD","16/17","292.6","277.2","308.5"
"Influenza and pneumonia","Females","Western Sydney LHD","17/18","352.9","336.3","370.1"
"Influenza and pneumonia","Females","Western Sydney LHD","18/19","365.4","348.8","382.6"
"Influenza and pneumonia","Females","Western Sydney LHD","19/20","316.1","300.8","331.9"
"Influenza and pneumonia","Females","Western Sydney LHD","20/21","162.9","152.1","174.2"
"Influenza and pneumonia","Females","Western Sydney LHD","21/22","410.9","393.8","428.5"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","01/02","263.9","238.9","290.7"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","02/03","293.1","267.1","320.9"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","03/04","290.7","264.9","318.4"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","04/05","276.0","250.8","303.0"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","05/06","253.4","229.5","279.2"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","06/07","263.3","239.1","289.2"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","07/08","320.6","294.1","348.8"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","08/09","251.5","228.2","276.4"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","09/10","244.1","221.4","268.6"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","10/11","312.5","286.9","339.7"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","11/12","294.6","270.0","320.8"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","12/13","268.4","245.2","293.2"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","13/14","274.9","251.7","299.7"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","14/15","320.3","295.7","346.5"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","15/16","325.9","300.8","352.5"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","16/17","301.1","277.5","326.1"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","17/18","387.5","360.9","415.7"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","18/19","371.4","345.4","398.9"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","19/20","354.6","329.7","381.0"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","20/21","181.4","163.9","200.4"
"Influenza and pneumonia","Females","Nepean Blue Mountains LHD","21/22","303.3","280.1","327.8"
"Influenza and pneumonia","Females","Northern Sydney LHD","01/02","186.8","174.2","200.1"
"Influenza and pneumonia","Females","Northern Sydney LHD","02/03","179.8","167.5","192.7"
"Influenza and pneumonia","Females","Northern Sydney LHD","03/04","204.1","191.0","218.0"
"Influenza and pneumonia","Females","Northern Sydney LHD","04/05","199.4","186.6","213.0"
"Influenza and pneumonia","Females","Northern Sydney LHD","05/06","191.7","179.3","204.9"
"Influenza and pneumonia","Females","Northern Sydney LHD","06/07","164.1","152.7","176.2"
"Influenza and pneumonia","Females","Northern Sydney LHD","07/08","197.3","184.9","210.4"
"Influenza and pneumonia","Females","Northern Sydney LHD","08/09","208.1","195.3","221.6"
"Influenza and pneumonia","Females","Northern Sydney LHD","09/10","200.7","188.2","213.8"
"Influenza and pneumonia","Females","Northern Sydney LHD","10/11","217.9","205.0","231.5"
"Influenza and pneumonia","Females","Northern Sydney LHD","11/12","237.6","224.2","251.6"
"Influenza and pneumonia","Females","Northern Sydney LHD","12/13","199.5","187.5","212.1"
"Influenza and pneumonia","Females","Northern Sydney LHD","13/14","197.6","185.7","210.2"
"Influenza and pneumonia","Females","Northern Sydney LHD","14/15","264.6","250.8","279.0"
"Influenza and pneumonia","Females","Northern Sydney LHD","15/16","274.2","260.3","288.7"
"Influenza and pneumonia","Females","Northern Sydney LHD","16/17","262.0","248.7","276.0"
"Influenza and pneumonia","Females","Northern Sydney LHD","17/18","306.8","292.4","321.8"
"Influenza and pneumonia","Females","Northern Sydney LHD","18/19","304.1","289.5","319.3"
"Influenza and pneumonia","Females","Northern Sydney LHD","19/20","291.4","277.2","306.2"
"Influenza and pneumonia","Females","Northern Sydney LHD","20/21","137.1","127.3","147.4"
"Influenza and pneumonia","Females","Northern Sydney LHD","21/22","196.5","184.8","208.7"
"Influenza and pneumonia","Females","Central Coast LHD","01/02","198.1","177.9","220.0"
"Influenza and pneumonia","Females","Central Coast LHD","02/03","213.2","192.4","235.8"
"Influenza and pneumonia","Females","Central Coast LHD","03/04","217.8","196.7","240.5"
"Influenza and pneumonia","Females","Central Coast LHD","04/05","190.7","171.1","212.1"
"Influenza and pneumonia","Females","Central Coast LHD","05/06","208.5","187.8","230.9"
"Influenza and pneumonia","Females","Central Coast LHD","06/07","215.2","194.3","237.8"
"Influenza and pneumonia","Females","Central Coast LHD","07/08","198.0","178.5","219.2"
"Influenza and pneumonia","Females","Central Coast LHD","08/09","241.2","219.4","264.6"
"Influenza and pneumonia","Females","Central Coast LHD","09/10","221.4","200.5","243.9"
"Influenza and pneumonia","Females","Central Coast LHD","10/11","251.1","229.2","274.6"
"Influenza and pneumonia","Females","Central Coast LHD","11/12","241.4","220.3","264.1"
"Influenza and pneumonia","Females","Central Coast LHD","12/13","217.2","197.2","238.8"
"Influenza and pneumonia","Females","Central Coast LHD","13/14","206.7","188.0","226.9"
"Influenza and pneumonia","Females","Central Coast LHD","14/15","269.0","246.7","292.8"
"Influenza and pneumonia","Females","Central Coast LHD","15/16","299.2","275.7","324.2"
"Influenza and pneumonia","Females","Central Coast LHD","16/17","260.2","239.1","282.7"
"Influenza and pneumonia","Females","Central Coast LHD","17/18","343.2","318.4","369.5"
"Influenza and pneumonia","Females","Central Coast LHD","18/19","338.3","313.7","364.4"
"Influenza and pneumonia","Females","Central Coast LHD","19/20","333.2","309.1","358.8"
"Influenza and pneumonia","Females","Central Coast LHD","20/21","181.6","163.8","200.8"
"Influenza and pneumonia","Females","Central Coast LHD","21/22","247.2","226.5","269.3"
"Influenza and pneumonia","Females","Hunter New England LHD","01/02","249.6","235.2","264.6"
"Influenza and pneumonia","Females","Hunter New England LHD","02/03","277.4","262.4","293.0"
"Influenza and pneumonia","Females","Hunter New England LHD","03/04","273.1","258.2","288.6"
"Influenza and pneumonia","Females","Hunter New England LHD","04/05","272.5","257.7","288.0"
"Influenza and pneumonia","Females","Hunter New England LHD","05/06","238.6","224.8","253.0"
